experiment_signature,run_id,condition,query_id,category,question,corpus_chunks,corpus_fingerprint,top_k,expected_provider,expected_model,actual_provider,actual_model,temperature,max_tokens,think,generation_seed,retrieval_time_ns,generation_time_ns,end_to_end_time_ns,retrieved_chunk_ids,relevant_chunk_ids,relevant_retrieved_chunk_ids,retrieval_hit_count,precision_at_5,recall_at_5,citation_valid,citation_retry_count,citation_count,valid_citations,invalid_citations,citation_relevant_count,citation_relevance,answer_word_count,answer,generation_metadata
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q09,semantic,q09,dependencies,How can I apply a dependency to every path operation in a FastAPI application?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,20500500,10540378300,10561070200,"[""tutorial/dependencies/dependencies-in-path-operation-decorators-7"", ""tutorial/dependencies/index-10"", ""tutorial/dependencies/index-3"", ""tutorial/dependencies/global-dependencies-0"", ""tutorial/bigger-applications-23""]","[""tutorial/bigger-applications-16"", ""tutorial/dependencies/dependencies-in-path-operation-decorators-0"", ""tutorial/dependencies/dependencies-in-path-operation-decorators-7"", ""tutorial/dependencies/global-dependencies-0""]","[""tutorial/dependencies/dependencies-in-path-operation-decorators-7"", ""tutorial/dependencies/global-dependencies-0""]",2,0.4,0.5,true,1,1,"[""tutorial/dependencies/dependencies-in-path-operation-decorators-7""]",[],1,1.0,34,"You can apply a dependency to every path operation in a FastAPI application by adding the dependency to the `FastAPI` application itself, similar to how you add `dependencies` to the *path operation decorators* [tutorial/dependencies/dependencies-in-path-operation-decorators-7].","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 58, ""eval_duration"": 1007161000, ""invalid_citations"": [], ""load_duration"": 2724700, ""prompt_eval_count"": 1685, ""prompt_eval_duration"": 1223313000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2243792400, ""truncation_retries"": 0, ""valid_citations"": [""tutorial/dependencies/dependencies-in-path-operation-decorators-7""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q09,no_rag,q09,dependencies,How can I apply a dependency to every path operation in a FastAPI application?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,469441400,469441400,[],"[""tutorial/bigger-applications-16"", ""tutorial/dependencies/dependencies-in-path-operation-decorators-0"", ""tutorial/dependencies/dependencies-in-path-operation-decorators-7"", ""tutorial/dependencies/global-dependencies-0""]",[],,,,,,,[],[],,,16,Use the `dependencies` parameter in the route decorator to apply a dependency to every path operation.,"{""done_reason"": ""stop"", ""eval_count"": 20, ""eval_duration"": 312557000, ""load_duration"": 1615300, ""prompt_eval_count"": 83, ""prompt_eval_duration"": 131747000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 467435400}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q09,optimized,q09,dependencies,How can I apply a dependency to every path operation in a FastAPI application?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,10081700,8702317600,8712636900,"[""tutorial/dependencies/dependencies-in-path-operation-decorators-7"", ""tutorial/dependencies/dependencies-in-path-operation-decorators-0"", ""tutorial/dependencies/global-dependencies-0"", ""tutorial/background-tasks-4"", ""advanced/security/oauth2-scopes-13""]","[""tutorial/bigger-applications-16"", ""tutorial/dependencies/dependencies-in-path-operation-decorators-0"", ""tutorial/dependencies/dependencies-in-path-operation-decorators-7"", ""tutorial/dependencies/global-dependencies-0""]","[""tutorial/dependencies/dependencies-in-path-operation-decorators-7"", ""tutorial/dependencies/dependencies-in-path-operation-decorators-0"", ""tutorial/dependencies/global-dependencies-0""]",3,0.6,0.75,true,1,1,"[""tutorial/dependencies/dependencies-in-path-operation-decorators-0""]",[],1,1.0,35,"For applying a dependency to every path operation in a FastAPI application, you can add a list of dependencies to the `FastAPI` application itself, similar to how you add dependencies to path operation decorators [tutorial/dependencies/dependencies-in-path-operation-decorators-0].","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 56, ""eval_duration"": 984258000, ""invalid_citations"": [], ""load_duration"": 2903200, ""prompt_eval_count"": 1369, ""prompt_eval_duration"": 1358161000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2354419600, ""truncation_retries"": 0, ""valid_citations"": [""tutorial/dependencies/dependencies-in-path-operation-decorators-0""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q10,no_rag,q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,557478500,557478500,[],"[""advanced/security/oauth2-scopes-16"", ""reference/security/index-4"", ""reference/security/index-5"", ""tutorial/security/first-steps-0"", ""tutorial/security/first-steps-10"", ""tutorial/security/first-steps-5"", ""tutorial/security/first-steps-6"", ""tutorial/security/first-steps-7"", ""tutorial/security/index-2"", ""tutorial/security/index-6"", ""tutorial/security/oauth2-jwt-0"", ""tutorial/security/oauth2-jwt-14"", ""tutorial/security/simple-oauth2-0"", ""tutorial/security/simple-oauth2-1"", ""tutorial/security/simple-oauth2-11"", ""tutorial/security/simple-oauth2-17"", ""tutorial/security/simple-oauth2-4"", ""tutorial/security/simple-oauth2-5""]",[],,,,,,,[],[],,,19,"Define a user model, create a password hashing function, and use PyJWT for token generation in your FastAPI route.","{""done_reason"": ""stop"", ""eval_count"": 25, ""eval_duration"": 400977000, ""load_duration"": 2662100, ""prompt_eval_count"": 82, ""prompt_eval_duration"": 132702000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 555706800}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q10,optimized,q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,9203000,8820935300,8830252100,"[""tutorial/security/oauth2-jwt-0"", ""tutorial/security/simple-oauth2-0"", ""tutorial/security/simple-oauth2-17"", ""reference/security/index-4"", ""tutorial/security/index-6""]","[""advanced/security/oauth2-scopes-16"", ""reference/security/index-4"", ""reference/security/index-5"", ""tutorial/security/first-steps-0"", ""tutorial/security/first-steps-10"", ""tutorial/security/first-steps-5"", ""tutorial/security/first-steps-6"", ""tutorial/security/first-steps-7"", ""tutorial/security/index-2"", ""tutorial/security/index-6"", ""tutorial/security/oauth2-jwt-0"", ""tutorial/security/oauth2-jwt-14"", ""tutorial/security/simple-oauth2-0"", ""tutorial/security/simple-oauth2-1"", ""tutorial/security/simple-oauth2-11"", ""tutorial/security/simple-oauth2-17"", ""tutorial/security/simple-oauth2-4"", ""tutorial/security/simple-oauth2-5""]","[""tutorial/security/oauth2-jwt-0"", ""tutorial/security/simple-oauth2-0"", ""tutorial/security/simple-oauth2-17"", ""reference/security/index-4"", ""tutorial/security/index-6""]",5,1.0,0.2777777777777778,true,1,2,"[""tutorial/security/simple-oauth2-0"", ""tutorial/security/simple-oauth2-17""]",[],2,1.0,25,"To implement OAuth2 password authentication with bearer tokens in FastAPI, you can use the `OAuth2PasswordBearer` from the `fastapi.security` module, as discussed in [tutorial/security/simple-oauth2-0] and [tutorial/security/simple-oauth2-17].","{""citation_count"": 2, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 58, ""eval_duration"": 1013805000, ""invalid_citations"": [], ""load_duration"": 1680500, ""prompt_eval_count"": 1406, ""prompt_eval_duration"": 1195158000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2220594600, ""truncation_retries"": 0, ""valid_citations"": [""tutorial/security/simple-oauth2-0"", ""tutorial/security/simple-oauth2-17""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q10,semantic,q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,21601800,10566766800,10588521300,"[""tutorial/security/first-steps-7"", ""tutorial/security/simple-oauth2-5"", ""reference/security/index-4"", ""tutorial/security/first-steps-0"", ""tutorial/security/simple-oauth2-4""]","[""advanced/security/oauth2-scopes-16"", ""reference/security/index-4"", ""reference/security/index-5"", ""tutorial/security/first-steps-0"", ""tutorial/security/first-steps-10"", ""tutorial/security/first-steps-5"", ""tutorial/security/first-steps-6"", ""tutorial/security/first-steps-7"", ""tutorial/security/index-2"", ""tutorial/security/index-6"", ""tutorial/security/oauth2-jwt-0"", ""tutorial/security/oauth2-jwt-14"", ""tutorial/security/simple-oauth2-0"", ""tutorial/security/simple-oauth2-1"", ""tutorial/security/simple-oauth2-11"", ""tutorial/security/simple-oauth2-17"", ""tutorial/security/simple-oauth2-4"", ""tutorial/security/simple-oauth2-5""]","[""tutorial/security/first-steps-7"", ""tutorial/security/simple-oauth2-5"", ""reference/security/index-4"", ""tutorial/security/first-steps-0"", ""tutorial/security/simple-oauth2-4""]",5,1.0,0.2777777777777778,true,1,1,"[""tutorial/security/first-steps-7""]",[],1,1.0,62,"To implement OAuth2 password authentication with bearer tokens in FastAPI, you can use the `OAuth2PasswordBearer` class. This class makes **FastAPI** aware of the security scheme, allowing it to be added to OpenAPI. You can create an instance of `OAuth2PasswordBearer` by passing the `tokenUrl` parameter, which is the URL where the client (frontend) sends the `username` and `password` to obtain a token. [tutorial/security/first-steps-7]","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 103, ""eval_duration"": 1850674000, ""invalid_citations"": [], ""load_duration"": 2144600, ""prompt_eval_count"": 1652, ""prompt_eval_duration"": 1223400000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 3089619400, ""truncation_retries"": 0, ""valid_citations"": [""tutorial/security/first-steps-7""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q11,optimized,q11,security,How can I create and validate JWT access tokens in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,8889400,9269331100,9278326200,"[""tutorial/security/oauth2-jwt-0"", ""tutorial/security/oauth2-jwt-8"", ""tutorial/security/oauth2-jwt-1"", ""tutorial/security/simple-oauth2-17"", ""features-8""]","[""advanced/security/oauth2-scopes-4"", ""tutorial/security/first-steps-6"", ""tutorial/security/first-steps-7"", ""tutorial/security/index-6"", ""tutorial/security/oauth2-jwt-0"", ""tutorial/security/oauth2-jwt-1"", ""tutorial/security/oauth2-jwt-10"", ""tutorial/security/oauth2-jwt-11"", ""tutorial/security/oauth2-jwt-14"", ""tutorial/security/oauth2-jwt-8"", ""tutorial/security/oauth2-jwt-9"", ""tutorial/security/simple-oauth2-11""]","[""tutorial/security/oauth2-jwt-0"", ""tutorial/security/oauth2-jwt-8"", ""tutorial/security/oauth2-jwt-1""]",3,0.6,0.25,false,1,0,[],[],0,,53,"To create and validate JWT access tokens in FastAPI, you can import the necessary modules and use the `SECRET_KEY`, `ALGORITHM`, and `ACCESS_TOKEN_EXPIRE_MINUTES` variables defined earlier. You can then create a utility function to generate a new access token and another function to validate the token, as shown in the tutorials and features documentation.","{""citation_count"": 0, ""citation_retry_count"": 1, ""citation_valid"": false, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 72, ""eval_duration"": 1278218000, ""invalid_citations"": [], ""load_duration"": 1875400, ""prompt_eval_count"": 1720, ""prompt_eval_duration"": 1224545000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2515638700, ""truncation_retries"": 0, ""valid_citations"": []}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q11,semantic,q11,security,How can I create and validate JWT access tokens in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,17316500,12157572400,12175034200,"[""tutorial/security/simple-oauth2-11"", ""tutorial/security/first-steps-7"", ""tutorial/security/oauth2-jwt-13"", ""tutorial/security/oauth2-jwt-14"", ""tutorial/security/first-steps-6""]","[""advanced/security/oauth2-scopes-4"", ""tutorial/security/first-steps-6"", ""tutorial/security/first-steps-7"", ""tutorial/security/index-6"", ""tutorial/security/oauth2-jwt-0"", ""tutorial/security/oauth2-jwt-1"", ""tutorial/security/oauth2-jwt-10"", ""tutorial/security/oauth2-jwt-11"", ""tutorial/security/oauth2-jwt-14"", ""tutorial/security/oauth2-jwt-8"", ""tutorial/security/oauth2-jwt-9"", ""tutorial/security/simple-oauth2-11""]","[""tutorial/security/simple-oauth2-11"", ""tutorial/security/first-steps-7"", ""tutorial/security/oauth2-jwt-14"", ""tutorial/security/first-steps-6""]",4,0.8,0.3333333333333333,true,1,1,"[""tutorial/security/first-steps-7""]",[],1,1.0,50,"To create and validate JWT access tokens in FastAPI, you can use the `PyJWT` library directly, as **FastAPI** doesn't require any complex mechanisms to integrate external packages. You can use the `create_access_token` function provided by FastAPI to create JWT tokens and the `OAuth2PasswordBearer` class to handle the token validation. [tutorial/security/first-steps-7]","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 82, ""eval_duration"": 1484935000, ""invalid_citations"": [], ""load_duration"": 1706500, ""prompt_eval_count"": 2053, ""prompt_eval_duration"": 1279035000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2782566000, ""truncation_retries"": 0, ""valid_citations"": [""tutorial/security/first-steps-7""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q11,no_rag,q11,security,How can I create and validate JWT access tokens in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,573468200,573468200,[],"[""advanced/security/oauth2-scopes-4"", ""tutorial/security/first-steps-6"", ""tutorial/security/first-steps-7"", ""tutorial/security/index-6"", ""tutorial/security/oauth2-jwt-0"", ""tutorial/security/oauth2-jwt-1"", ""tutorial/security/oauth2-jwt-10"", ""tutorial/security/oauth2-jwt-11"", ""tutorial/security/oauth2-jwt-14"", ""tutorial/security/oauth2-jwt-8"", ""tutorial/security/oauth2-jwt-9"", ""tutorial/security/simple-oauth2-11""]",[],,,,,,,[],[],,,14,Create tokens with `pyjwt` library and validate them in FastAPI using `pyjwt` and `fastapi-security`.,"{""done_reason"": ""stop"", ""eval_count"": 26, ""eval_duration"": 412451000, ""load_duration"": 2768100, ""prompt_eval_count"": 80, ""prompt_eval_duration"": 131418000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 572179700}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q12,semantic,q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,16544000,9650308200,9666980200,"[""reference/security/index-6"", ""advanced/security/oauth2-scopes-0"", ""reference/security/index-0"", ""reference/dependencies-2"", ""advanced/security/oauth2-scopes-7""]","[""advanced/security/oauth2-scopes-0"", ""advanced/security/oauth2-scopes-1"", ""advanced/security/oauth2-scopes-10"", ""advanced/security/oauth2-scopes-11"", ""advanced/security/oauth2-scopes-12"", ""advanced/security/oauth2-scopes-17"", ""advanced/security/oauth2-scopes-3"", ""advanced/security/oauth2-scopes-4"", ""advanced/security/oauth2-scopes-5"", ""advanced/security/oauth2-scopes-6"", ""advanced/security/oauth2-scopes-7"", ""advanced/security/oauth2-scopes-8"", ""reference/dependencies-2"", ""reference/security/index-0"", ""reference/security/index-6"", ""tutorial/security/oauth2-jwt-13"", ""tutorial/security/simple-oauth2-4""]","[""reference/security/index-6"", ""advanced/security/oauth2-scopes-0"", ""reference/security/index-0"", ""reference/dependencies-2"", ""advanced/security/oauth2-scopes-7""]",5,1.0,0.29411764705882354,true,1,1,"[""reference/security/index-6""]",[],1,1.0,42,"OAuth2 scopes work with FastAPI Security dependencies by using the `SecurityScopes` class, which is imported from `fastapi.security`. This allows you to specify the required scopes for a dependency, ensuring that only users with the appropriate scopes can access the secured functionality. [reference/security/index-6]","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 62, ""eval_duration"": 1097225000, ""invalid_citations"": [], ""load_duration"": 2165800, ""prompt_eval_count"": 1512, ""prompt_eval_duration"": 1197464000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2307510300, ""truncation_retries"": 0, ""valid_citations"": [""reference/security/index-6""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q12,no_rag,q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,590433000,590433000,[],"[""advanced/security/oauth2-scopes-0"", ""advanced/security/oauth2-scopes-1"", ""advanced/security/oauth2-scopes-10"", ""advanced/security/oauth2-scopes-11"", ""advanced/security/oauth2-scopes-12"", ""advanced/security/oauth2-scopes-17"", ""advanced/security/oauth2-scopes-3"", ""advanced/security/oauth2-scopes-4"", ""advanced/security/oauth2-scopes-5"", ""advanced/security/oauth2-scopes-6"", ""advanced/security/oauth2-scopes-7"", ""advanced/security/oauth2-scopes-8"", ""reference/dependencies-2"", ""reference/security/index-0"", ""reference/security/index-6"", ""tutorial/security/oauth2-jwt-13"", ""tutorial/security/simple-oauth2-4""]",[],,,,,,,[],[],,,24,"OAuth2 scopes define the level of access a user grants to an application, which can be checked and enforced at the FastAPI Security layer.","{""done_reason"": ""stop"", ""eval_count"": 29, ""eval_duration"": 468722000, ""load_duration"": 2328100, ""prompt_eval_count"": 79, ""prompt_eval_duration"": 97387000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 588811500}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q12,optimized,q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,8191900,5889770900,5898070700,"[""reference/security/index-6"", ""advanced/security/oauth2-scopes-0"", ""reference/security/index-4"", ""reference/dependencies-2"", ""advanced/security/oauth2-scopes-3""]","[""advanced/security/oauth2-scopes-0"", ""advanced/security/oauth2-scopes-1"", ""advanced/security/oauth2-scopes-10"", ""advanced/security/oauth2-scopes-11"", ""advanced/security/oauth2-scopes-12"", ""advanced/security/oauth2-scopes-17"", ""advanced/security/oauth2-scopes-3"", ""advanced/security/oauth2-scopes-4"", ""advanced/security/oauth2-scopes-5"", ""advanced/security/oauth2-scopes-6"", ""advanced/security/oauth2-scopes-7"", ""advanced/security/oauth2-scopes-8"", ""reference/dependencies-2"", ""reference/security/index-0"", ""reference/security/index-6"", ""tutorial/security/oauth2-jwt-13"", ""tutorial/security/simple-oauth2-4""]","[""reference/security/index-6"", ""advanced/security/oauth2-scopes-0"", ""reference/dependencies-2"", ""advanced/security/oauth2-scopes-3""]",4,0.8,0.23529411764705882,true,1,1,"[""advanced/security/oauth2-scopes-0""]",[],1,1.0,46,OAuth2 scopes work with FastAPI Security dependencies by declaring the OAuth2 security scheme with a `dict` of scopes and their descriptions. This allows the scopes to be shown in the API docs and enables users to select which scopes they want to grant access to. [advanced/security/oauth2-scopes-0],"{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 63, ""eval_duration"": 1097889000, ""invalid_citations"": [], ""load_duration"": 2147500, ""prompt_eval_count"": 1321, ""prompt_eval_duration"": 1197162000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2307115500, ""truncation_retries"": 0, ""valid_citations"": [""advanced/security/oauth2-scopes-0""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q13,no_rag,q13,security,How can I protect an endpoint using an API key in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,499983800,499983800,[],"[""reference/security/index-0"", ""reference/security/index-1"", ""tutorial/security/index-6""]",[],,,,,,,[],[],,,20,Create a decorator that checks for an API key in headers or query parameters before allowing access to the endpoint.,"{""done_reason"": ""stop"", ""eval_count"": 22, ""eval_duration"": 346270000, ""load_duration"": 2152000, ""prompt_eval_count"": 81, ""prompt_eval_duration"": 130717000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 498366800}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q13,optimized,q13,security,How can I protect an endpoint using an API key in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,10473100,7374119400,7384715500,"[""advanced/openapi-callbacks-1"", ""advanced/openapi-callbacks-0"", ""tutorial/first-steps-24"", ""history-design-future-4"", ""alternatives-19""]","[""reference/security/index-0"", ""reference/security/index-1"", ""tutorial/security/index-6""]",[],0,0.0,0.0,true,0,0,[],[],0,,9,The provided context is insufficient to answer this question.,"{""citation_count"": 0, ""citation_retry_count"": 0, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 11, ""eval_duration"": 176937000, ""invalid_citations"": [], ""load_duration"": 1855500, ""prompt_eval_count"": 1393, ""prompt_eval_duration"": 7179404000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 7371688500, ""truncation_retries"": 0, ""valid_citations"": []}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q13,semantic,q13,security,How can I protect an endpoint using an API key in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,22806900,10105330000,10128313700,"[""reference/security/index-1"", ""tutorial/security/first-steps-6"", ""tutorial/security/first-steps-0"", ""tutorial/security/first-steps-7"", ""tutorial/security/index-6""]","[""reference/security/index-0"", ""reference/security/index-1"", ""tutorial/security/index-6""]","[""reference/security/index-1"", ""tutorial/security/index-6""]",2,0.4,0.6666666666666666,true,1,1,"[""reference/security/index-1""]",[],1,1.0,24,"To protect an endpoint using an API key in FastAPI, you can use the `APIKeyQuery`, `APIKeyHeader`, or `APIKeyCookie` security schemes provided by FastAPI. [reference/security/index-1]","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 47, ""eval_duration"": 837935000, ""invalid_citations"": [], ""load_duration"": 2289100, ""prompt_eval_count"": 1875, ""prompt_eval_duration"": 1250556000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2108369100, ""truncation_retries"": 0, ""valid_citations"": [""reference/security/index-1""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q14,optimized,q14,middleware_cors,How do I configure CORS to allow requests from specific origins in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,9558600,8001253900,8010924200,"[""tutorial/cors-5"", ""tutorial/cors-7"", ""tutorial/cors-4"", ""tutorial/cors-9"", ""advanced/middleware-0""]","[""reference/middleware-0"", ""tutorial/cors-0"", ""tutorial/cors-3"", ""tutorial/cors-4"", ""tutorial/cors-5"", ""tutorial/cors-6""]","[""tutorial/cors-5"", ""tutorial/cors-4""]",2,0.4,0.3333333333333333,true,1,1,"[""tutorial/cors-4""]",[],1,1.0,34,"You can configure CORS to allow requests from specific origins in FastAPI by importing `CORSMiddleware`, creating a list of allowed origins (as strings), and adding it as a middleware to your FastAPI application. [tutorial/cors-4]","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 50, ""eval_duration"": 858519000, ""invalid_citations"": [], ""load_duration"": 2469000, ""prompt_eval_count"": 1469, ""prompt_eval_duration"": 1195448000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2066690000, ""truncation_retries"": 0, ""valid_citations"": [""tutorial/cors-4""]}"
