query_id,category,question,candidate_order,chunk_id,source_path,section_title,content,relevance,annotation_notes
q07,dependencies,How can one FastAPI dependency depend on another dependency?,23,advanced/security/oauth2-scopes-11,advanced/security/oauth2-scopes.md,Dependency tree and scopes { #dependency-tree-and-scopes },"## Dependency tree and scopes { #dependency-tree-and-scopes }

Let's review again this dependency tree and the scopes.

As the `get_current_active_user` dependency has `get_current_user` as a sub-dependency, the scope `""me""` declared at `get_current_active_user` will be included in the list of required scopes in the `security_scopes.scopes` passed to `get_current_user`.

The *path operation* itself also declares a scope, `""items""`, so this will also be in the list of `security_scopes.scopes` passed to `get_current_user`.

Here's what the hierarchy of dependencies and scopes looks like:",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,24,features-9,features.md,Dependency Injection { #dependency-injection },"### Dependency Injection { #dependency-injection }

FastAPI includes an extremely easy to use, but extremely powerful <dfn title='also known as ""components"", ""resources"", ""services"", ""providers""'><strong>Dependency Injection</strong></dfn> system.

* Even dependencies can have dependencies, creating a hierarchy or **""graph"" of dependencies**.
* All **automatically handled** by the framework.
* All the dependencies can require data from requests and **augment the path operation** constraints and automatic documentation.
* **Automatic validation** even for *path operation* parameters defined in dependencies.
* Support for complex user authentication systems, **database connections**, etc.
* **No compromise** with databases, frontends, etc. But easy integration with all of them.",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,25,advanced/advanced-dependencies-5,advanced/advanced-dependencies.md,Use the instance as a dependency { #use-the-instance-as-a-dependency },"## Use the instance as a dependency { #use-the-instance-as-a-dependency }

Then, we could use this `checker` in a `Depends(checker)`, instead of `Depends(FixedContentQueryChecker)`, because the dependency is the instance, `checker`, not the class itself.

And when solving the dependency, **FastAPI** will call this `checker` like:

```Python
checker(q=""somequery"")
```

...and pass whatever that returns as the value of the dependency in our *path operation function* as the parameter `fixed_content_included`:

{* ../../docs_src/dependencies/tutorial011_an_py310.py hl[22] *}

/// tip

All this might seem contrived. And it might not be very clear how it is useful yet.

These examples are intentionally simple, but show how it all works.

In the chapters about security, there are utility functions that are implemented in this same way.

If you understood all this, you already know how those utility tools for security work underneath.

///",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,26,advanced/security/oauth2-scopes-13,advanced/security/oauth2-scopes.md,Dependency tree and scopes { #dependency-tree-and-scopes },"/// tip

The important and ""magic"" thing here is that `get_current_user` will have a different list of `scopes` to check for each *path operation*.

All depending on the `scopes` declared in each *path operation* and each dependency in the dependency tree for that specific *path operation*.

///",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,27,tutorial/dependencies/dependencies-with-yield-2,tutorial/dependencies/dependencies-with-yield.md,A dependency with `yield` and `try` { #a-dependency-with-yield-and-try },"## A dependency with `yield` and `try` { #a-dependency-with-yield-and-try }

If you use a `try` block in a dependency with `yield`, you'll receive any exception that was thrown when using the dependency.

For example, if some code at some point in the middle, in another dependency or in a *path operation*, made a database transaction ""rollback"" or created any other exception, you would receive the exception in your dependency.

So, you can look for that specific exception inside the dependency with `except SomeException`.

In the same way, you can use `finally` to make sure the exit steps are executed, no matter if there was an exception or not.

{* ../../docs_src/dependencies/tutorial007_py310.py hl[3,5] *}",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,28,tutorial/dependencies/sub-dependencies-1,tutorial/dependencies/sub-dependencies.md,"First dependency ""dependable"" { #first-dependency-dependable }","## First dependency ""dependable"" { #first-dependency-dependable }

You could create a first dependency (""dependable"") like:

{* ../../docs_src/dependencies/tutorial005_an_py310.py hl[8:9] *}

It declares an optional query parameter `q` as a `str`, and then it just returns it.

This is quite simple (not very useful), but will help us focus on how the sub-dependencies work.",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,29,tutorial/dependencies/sub-dependencies-3,tutorial/dependencies/sub-dependencies.md,Use the dependency { #use-the-dependency },"## Use the dependency { #use-the-dependency }

Then we can use the dependency with:

{* ../../docs_src/dependencies/tutorial005_an_py310.py hl[23] *}

/// note

Notice that we are only declaring one dependency in the *path operation function*, the `query_or_cookie_extractor`.

But **FastAPI** will know that it has to solve `query_extractor` first, to pass the results of that to `query_or_cookie_extractor` while calling it.

///

```mermaid
graph TB

query_extractor([""query_extractor""])
query_or_cookie_extractor([""query_or_cookie_extractor""])

read_query[""/items/""]

query_extractor --> query_or_cookie_extractor --> read_query
```",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,30,tutorial/dependencies/index-2,tutorial/dependencies/index.md,First Steps { #first-steps },"## First Steps { #first-steps }

Let's see a very simple example. It will be so simple that it is not very useful, for now.

But this way we can focus on how the **Dependency Injection** system works.",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,31,tutorial/security/first-steps-10,tutorial/security/first-steps.md,Use it { #use-it },"### Use it { #use-it }

Now you can pass that `oauth2_scheme` in a dependency with `Depends`.

{* ../../docs_src/security/tutorial001_an_py310.py hl[12] *}

This dependency will provide a `str` that is assigned to the parameter `token` of the *path operation function*.

**FastAPI** will know that it can use this dependency to define a ""security scheme"" in the OpenAPI schema (and the automatic API docs).

/// note | Technical Details

**FastAPI** will know that it can use the class `OAuth2PasswordBearer` (declared in a dependency) to define the security scheme in OpenAPI because it inherits from `fastapi.security.oauth2.OAuth2`, which in turn inherits from `fastapi.security.base.SecurityBase`.

All the security utilities that integrate with OpenAPI (and the automatic API docs) inherit from `SecurityBase`, that's how **FastAPI** can know how to integrate them in OpenAPI.

///",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,32,tutorial/dependencies/index-6,tutorial/dependencies/index.md,"Declare the dependency, in the ""dependant"" { #declare-the-dependency-in-the-dependant }","This way you write shared code once and **FastAPI** takes care of calling it for your *path operations*.

/// tip

Notice that you don't have to create a special class and pass it somewhere to **FastAPI** to ""register"" it or anything similar.

You just pass it to `Depends` and **FastAPI** knows how to do the rest.

///",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,33,advanced/security/oauth2-scopes-5,advanced/security/oauth2-scopes.md,Declare scopes in *path operations* and dependencies { #declare-scopes-in-path-operations-and-dependencies },"## Declare scopes in *path operations* and dependencies { #declare-scopes-in-path-operations-and-dependencies }

Now we declare that the *path operation* for `/users/me/items/` requires the scope `items`.

For this, we import and use `Security` from `fastapi`.

You can use `Security` to declare dependencies (just like `Depends`), but `Security` also receives a parameter `scopes` with a list of scopes (strings).

In this case, we pass a dependency function `get_current_active_user` to `Security` (the same way we would do with `Depends`).

But we also pass a `list` of scopes, in this case with just one scope: `items` (it could have more).

And the dependency function `get_current_active_user` can also declare sub-dependencies, not only with `Depends` but also with `Security`. Declaring its own sub-dependency function (`get_current_user`), and more scope requirements.

In this case, it requires the scope `me` (it could require more than one scope).

/// note

You don't necessarily need to add different scopes in different places.

We are doing it here to demonstrate how **FastAPI** handles scopes declared at different levels.

///

{* ../../docs_src/security/tutorial005_an_py310.py hl[5,141,172] *}

/// note | Technical Details

`Security` is actually a subclass of `Depends`, and it has just one extra parameter that we'll see later.",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,34,tutorial/dependencies/index-1,tutorial/dependencies/index.md,"What is ""Dependency Injection"" { #what-is-dependency-injection }","## What is ""Dependency Injection"" { #what-is-dependency-injection }

**""Dependency Injection""** means, in programming, that there is a way for your code (in this case, your *path operation functions*) to declare things that it requires to work and use: ""dependencies"".

And then, that system (in this case **FastAPI**) will take care of doing whatever is needed to provide your code with those needed dependencies (""inject"" the dependencies).

This is very useful when you need to:

* Have shared logic (the same code logic again and again).
* Share database connections.
* Enforce security, authentication, role requirements, etc.
* And many other things...

All these, while minimizing code repetition.",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,35,tutorial/dependencies/index-3,tutorial/dependencies/index.md,"Create a dependency, or ""dependable"" { #create-a-dependency-or-dependable }","### Create a dependency, or ""dependable"" { #create-a-dependency-or-dependable }

Let's first focus on the dependency.

It is just a function that can take all the same parameters that a *path operation function* can take:

{* ../../docs_src/dependencies/tutorial001_an_py310.py hl[8:9] *}

That's it.

**2 lines**.

And it has the same shape and structure that all your *path operation functions* have.

You can think of it as a *path operation function* without the ""decorator"" (without the `@app.get(""/some-path"")`).

And it can return anything you want.

In this case, this dependency expects:

* An optional query parameter `q` that is a `str`.
* An optional query parameter `skip` that is an `int`, and by default is `0`.
* An optional query parameter `limit` that is an `int`, and by default is `100`.

And then it just returns a `dict` containing those values.

/// note

FastAPI added support for `Annotated` (and started recommending it) in version 0.95.0.

If you have an older version, you would get errors when trying to use `Annotated`.

Make sure you [Upgrade the FastAPI version](../../deployment/versions.md#upgrading-the-fastapi-versions) to at least 0.95.1 before using `Annotated`.

///",,
q07,dependencies,How can one FastAPI dependency depend on another dependency?,36,tutorial/dependencies/sub-dependencies-0,tutorial/dependencies/sub-dependencies.md,Sub-dependencies { #sub-dependencies },"# Sub-dependencies { #sub-dependencies }

You can create dependencies that have **sub-dependencies**.

They can be as **deep** as you need them to be.

**FastAPI** will take care of solving them.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,1,tutorial/bigger-applications-14,tutorial/bigger-applications.md,"Add some custom `tags`, `responses`, and `dependencies` { #add-some-custom-tags-responses-and-dependencies }","### Add some custom `tags`, `responses`, and `dependencies` { #add-some-custom-tags-responses-and-dependencies }

We are not adding the prefix `/items` nor the `tags=[""items""]` to each *path operation* because we added them to the `APIRouter`.

But we can still add _more_ `tags` that will be applied to a specific *path operation*, and also some extra `responses` specific to that *path operation*:

{* ../../docs_src/bigger_applications/app_an_py310/routers/items.py hl[30:31] title[""app/routers/items.py""] *}

/// tip

This last path operation will have the combination of tags: `[""items"", ""custom""]`.

And it will also have both responses in the documentation, one for `404` and one for `403`.

///",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,2,management-1,management.md,Owner,"## Owner

I, [@tiangolo](https://github.com/tiangolo), am the creator and owner of the FastAPI repository. 🤓

I normally give the final review to each PR before merging them. I make the final decisions on the project, I'm the [<abbr title=""Benevolent Dictator For Life"">BDFL</abbr>](https://en.wikipedia.org/wiki/Benevolent_dictator_for_life). 😅",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,3,tutorial/dependencies/dependencies-in-path-operation-decorators-2,tutorial/dependencies/dependencies-in-path-operation-decorators.md,Dependencies errors and return values { #dependencies-errors-and-return-values },"## Dependencies errors and return values { #dependencies-errors-and-return-values }

You can use the same dependency *functions* you use normally.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,4,deployment/server-workers-14,deployment/server-workers.md,Containers and Docker { #containers-and-docker },"## Containers and Docker { #containers-and-docker }

In the next chapter about [FastAPI in Containers - Docker](docker.md) I'll explain some strategies you could use to handle the other **deployment concepts**.

I'll show you how to **build your own image from scratch** to run a single Uvicorn process. It is a simple process and is probably what you would want to do when using a distributed container management system like **Kubernetes**.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,5,tutorial/bigger-applications-8,tutorial/bigger-applications.md,Another module with `APIRouter` { #another-module-with-apirouter },"## Another module with `APIRouter` { #another-module-with-apirouter }

Let's say you also have the endpoints dedicated to handling ""items"" from your application in the module at `app/routers/items.py`.

You have *path operations* for:

* `/items/`
* `/items/{item_id}`

It's all the same structure as with `app/routers/users.py`.

But we want to be smarter and simplify the code a bit.

We know all the *path operations* in this module have the same:

* Path `prefix`: `/items`.
* `tags`: (just one tag: `items`).
* Extra `responses`.
* `dependencies`: they all need that `X-Token` dependency we created.

So, instead of adding all that to each *path operation*, we can add it to the `APIRouter`.

{* ../../docs_src/bigger_applications/app_an_py310/routers/items.py hl[5:10,16,21] title[""app/routers/items.py""] *}

As the path of each *path operation* has to start with `/`, like in:

```Python hl_lines=""1""
@router.get(""/{item_id}"")
async def read_item(item_id: str):
    ...
```

...the prefix must not include a final `/`.

So, the prefix in this case is `/items`.

We can also add a list of `tags` and extra `responses` that will be applied to all the *path operations* included in this router.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,6,tutorial/bigger-applications-21,tutorial/bigger-applications.md,"Include an `APIRouter` with a custom `prefix`, `tags`, `responses`, and `dependencies` { #include-an-apirouter-with-a-custom-prefix-tags-responses-and-dependencies }","### Include an `APIRouter` with a custom `prefix`, `tags`, `responses`, and `dependencies` { #include-an-apirouter-with-a-custom-prefix-tags-responses-and-dependencies }

Now, let's imagine your organization gave you the `app/internal/admin.py` file.

It contains an `APIRouter` with some admin *path operations* that your organization shares between several projects.

For this example it will be super simple. But let's say that because it is shared with other projects in the organization, we cannot modify it and add a `prefix`, `dependencies`, `tags`, etc. directly to the `APIRouter`:

{* ../../docs_src/bigger_applications/app_an_py310/internal/admin.py hl[3] title[""app/internal/admin.py""] *}

But we still want to set a custom `prefix` when including the `APIRouter` so that all its *path operations* start with `/admin`, we want to secure it with the `dependencies` we already have for this project, and we want to include `tags` and `responses`.

We can declare all that without having to modify the original `APIRouter` by passing those parameters to `app.include_router()`:

{* ../../docs_src/bigger_applications/app_an_py310/main.py hl[14:17] title[""app/main.py""] *}",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,7,tutorial/dependencies/index-5,tutorial/dependencies/index.md,"Declare the dependency, in the ""dependant"" { #declare-the-dependency-in-the-dependant }","### Declare the dependency, in the ""dependant"" { #declare-the-dependency-in-the-dependant }

The same way you use `Body`, `Query`, etc. with your *path operation function* parameters, use `Depends` with a new parameter:

{* ../../docs_src/dependencies/tutorial001_an_py310.py hl[13,18] *}

Although you use `Depends` in the parameters of your function the same way you use `Body`, `Query`, etc, `Depends` works a bit differently.

You only give `Depends` a single parameter.

This parameter must be something like a function.

You **don't call it** directly (don't add the parenthesis at the end), you just pass it as a parameter to `Depends()`.

And that function takes parameters in the same way that *path operation functions* do.

/// tip

You'll see what other ""things"", apart from functions, can be used as dependencies in the next chapter.

///

Whenever a new request arrives, **FastAPI** will take care of:

* Calling your dependency (""dependable"") function with the correct parameters.
* Get the result from your function.
* Assign that result to the parameter in your *path operation function*.

```mermaid
graph TB
common_parameters([""common_parameters""])
read_items[""/items/""]
read_users[""/users/""]
common_parameters --> read_items
common_parameters --> read_users
```

This way you write shared code once and **FastAPI** takes care of calling it for your *path operations*.

/// tip",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,8,tutorial/dependencies/dependencies-in-path-operation-decorators-0,tutorial/dependencies/dependencies-in-path-operation-decorators.md,Dependencies in path operation decorators { #dependencies-in-path-operation-decorators },"# Dependencies in path operation decorators { #dependencies-in-path-operation-decorators }

In some cases you don't really need the return value of a dependency inside your *path operation function*.

Or the dependency doesn't return a value.

But you still need it to be executed/solved.

For those cases, instead of declaring a *path operation function* parameter with `Depends`, you can add a `list` of `dependencies` to the *path operation decorator*.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,9,tutorial/bigger-applications-23,tutorial/bigger-applications.md,Include a *path operation* { #include-a-path-operation },"### Include a *path operation* { #include-a-path-operation }

We can also add *path operations* directly to the `FastAPI` app.

Here we do it... just to show that we can 🤷:

{* ../../docs_src/bigger_applications/app_an_py310/main.py hl[21:23] title[""app/main.py""] *}

and it will work correctly, together with all the other *path operations* added with `app.include_router()`.

/// note | Very Technical Details

**Note**: this is a very technical detail that you probably can **just skip**.

---

The `APIRouter`s are not ""mounted"", they are not isolated from the rest of the application.

This is because we want to include their *path operations* in the OpenAPI schema and the user interfaces.

FastAPI keeps the original routers and path operations active, and combines the router prefixes, dependencies, tags, responses, and other metadata when handling requests and generating OpenAPI.

///",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,10,tutorial/bigger-applications-6,tutorial/bigger-applications.md,*Path operations* with `APIRouter` { #path-operations-with-apirouter },"### *Path operations* with `APIRouter` { #path-operations-with-apirouter }

And then you use it to declare your *path operations*.

Use it the same way you would use the `FastAPI` class:

{* ../../docs_src/bigger_applications/app_an_py310/routers/users.py hl[6,11,16] title[""app/routers/users.py""] *}

You can think of `APIRouter` as a ""mini `FastAPI`"" class.

All the same options are supported.

All the same `parameters`, `responses`, `dependencies`, `tags`, etc.

/// tip

In this example, the variable is called `router`, but you can name it however you want.

///

We are going to include this `APIRouter` in the main `FastAPI` app, but first, let's check the dependencies and another `APIRouter`.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,11,tutorial/dependencies/dependencies-with-yield-10,tutorial/dependencies/dependencies-with-yield.md,Early exit and `scope` { #early-exit-and-scope },"## Early exit and `scope` { #early-exit-and-scope }

Normally the exit code of dependencies with `yield` is executed **after the response** is sent to the client.

But if you know that you won't need to use the dependency after returning from the *path operation function*, you can use `Depends(scope=""function"")` to tell FastAPI that it should close the dependency after the *path operation function* returns, but **before** the **response is sent**.

{* ../../docs_src/dependencies/tutorial008e_an_py310.py hl[12,16] *}

`Depends()` receives a `scope` parameter that can be:

* `""function""`: start the dependency before the *path operation function* that handles the request, end the dependency after the *path operation function* ends, but **before** the response is sent back to the client. So, the dependency function will be executed **around** the *path operation **function***.
* `""request""`: start the dependency before the *path operation function* that handles the request (similar to when using `""function""`), but end **after** the response is sent back to the client. So, the dependency function will be executed **around** the **request** and response cycle.

If not specified and the dependency has `yield`, it will have a `scope` of `""request""` by default.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,12,advanced/security/oauth2-scopes-17,advanced/security/oauth2-scopes.md,`Security` in decorator `dependencies` { #security-in-decorator-dependencies },"## `Security` in decorator `dependencies` { #security-in-decorator-dependencies }

The same way you can define a `list` of `Depends` in the decorator's `dependencies` parameter (as explained in [Dependencies in path operation decorators](../../tutorial/dependencies/dependencies-in-path-operation-decorators.md)), you could also use `Security` with `scopes` there.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,13,reference/dependencies-0,reference/dependencies.md,Dependencies - `Depends()` and `Security()`,# Dependencies - `Depends()` and `Security()`,,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,14,history-design-future-4,history-design-future.md,Requirements { #requirements },"## Requirements { #requirements }

After testing several alternatives, I decided that I was going to use [**Pydantic**](https://pydantic.dev/docs/) for its advantages.

Then I contributed to it, to make it fully compliant with JSON Schema, to support different ways to define constraint declarations, and to improve editor support (type checks, autocompletion) based on the tests in several editors.

During the development, I also contributed to [**Starlette**](https://starlette.dev/), the other key requirement.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,15,advanced/security/oauth2-scopes-5,advanced/security/oauth2-scopes.md,Declare scopes in *path operations* and dependencies { #declare-scopes-in-path-operations-and-dependencies },"## Declare scopes in *path operations* and dependencies { #declare-scopes-in-path-operations-and-dependencies }

Now we declare that the *path operation* for `/users/me/items/` requires the scope `items`.

For this, we import and use `Security` from `fastapi`.

You can use `Security` to declare dependencies (just like `Depends`), but `Security` also receives a parameter `scopes` with a list of scopes (strings).

In this case, we pass a dependency function `get_current_active_user` to `Security` (the same way we would do with `Depends`).

But we also pass a `list` of scopes, in this case with just one scope: `items` (it could have more).

And the dependency function `get_current_active_user` can also declare sub-dependencies, not only with `Depends` but also with `Security`. Declaring its own sub-dependency function (`get_current_user`), and more scope requirements.

In this case, it requires the scope `me` (it could require more than one scope).

/// note

You don't necessarily need to add different scopes in different places.

We are doing it here to demonstrate how **FastAPI** handles scopes declared at different levels.

///

{* ../../docs_src/security/tutorial005_an_py310.py hl[5,141,172] *}

/// note | Technical Details

`Security` is actually a subclass of `Depends`, and it has just one extra parameter that we'll see later.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,16,tutorial/bigger-applications-9,tutorial/bigger-applications.md,Another module with `APIRouter` { #another-module-with-apirouter },"...the prefix must not include a final `/`.

So, the prefix in this case is `/items`.

We can also add a list of `tags` and extra `responses` that will be applied to all the *path operations* included in this router.

And we can add a list of `dependencies` that will be added to all the *path operations* in the router and will be executed/solved for each request made to them.

/// tip

Note that, much like [dependencies in *path operation decorators*](dependencies/dependencies-in-path-operation-decorators.md), no value will be passed to your *path operation function*.

///

The end result is that the item paths are now:

* `/items/`
* `/items/{item_id}`

...as we intended.

* They will be marked with a list of tags that contain a single string `""items""`.
    * These ""tags"" are especially useful for the automatic interactive documentation systems (using OpenAPI).
* All of them will include the predefined `responses`.
* All these *path operations* will have the list of `dependencies` evaluated/executed before them.
    * If you also declare dependencies in a specific *path operation*, **they will be executed too**.
    * The router dependencies are executed first, then the [`dependencies` in the decorator](dependencies/dependencies-in-path-operation-decorators.md), and then the normal parameter dependencies.
    * You can also add [`Security` dependencies with `scopes`](../advanced/security/oauth2-scopes.md).

/// tip",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,17,alternatives-19,alternatives.md,[APIStar](https://github.com/encode/apistar) (<= 0.5) { #apistar-0-5 },"### [APIStar](https://github.com/encode/apistar) (<= 0.5) { #apistar-0-5 }

Right before deciding to build **FastAPI** I found **APIStar** server. It had almost everything I was looking for and had a great design.

It was one of the first implementations of a framework using Python type hints to declare parameters and requests that I ever saw (before NestJS and Molten). I found it more or less at the same time as Hug. But APIStar used the OpenAPI standard.

It had automatic data validation, data serialization and OpenAPI schema generation based on the same type hints in several places.

Body schema definitions didn't use the same Python type hints like Pydantic, it was a bit more similar to Marshmallow, so, editor support wouldn't be as good, but still, APIStar was the best available option.

It had the best performance benchmarks at the time (only surpassed by Starlette).

At first, it didn't have an automatic API documentation web UI, but I knew I could add Swagger UI to it.

It had a dependency injection system. It required pre-registration of components, as other tools discussed above. But still, it was a great feature.

I was never able to use it in a full project, as it didn't have security integration, so, I couldn't replace all the features I was having with the full-stack generators based on Flask-apispec. I had in my backlog of projects to create a pull request adding that functionality.

But then, the project's focus shifted.

It was no longer an API web framework, as the creator needed to focus on Starlette.

Now APIStar is a set of tools to validate OpenAPI specifications, not a web framework.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,18,tutorial/response-model-17,tutorial/response-model.md,Use the `response_model_exclude_unset` parameter { #use-the-response-model-exclude-unset-parameter },"### Use the `response_model_exclude_unset` parameter { #use-the-response-model-exclude-unset-parameter }

You can set the *path operation decorator* parameter `response_model_exclude_unset=True`:

{* ../../docs_src/response_model/tutorial004_py310.py hl[22] *}

and those default values won't be included in the response, only the values actually set.

So, if you send a request to that *path operation* for the item with ID `foo`, the response (not including default values) will be:

```JSON
{
    ""name"": ""Foo"",
    ""price"": 50.2
}
```

/// note

You can also use:

* `response_model_exclude_defaults=True`
* `response_model_exclude_none=True`

as described in [the Pydantic docs](https://pydantic.dev/docs/validation/latest/concepts/serialization/#excluding-and-including-fields-based-on-their-value) for `exclude_defaults` and `exclude_none`.

///",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,19,history-design-future-2,history-design-future.md,Investigation { #investigation },"## Investigation { #investigation }

By using all the previous alternatives I had the chance to learn from all of them, take ideas, and combine them in the best way I could find for myself and the teams of developers I have worked with.

For example, it was clear that ideally it should be based on standard Python type hints.

Also, the best approach was to use already existing standards.

So, before even starting to code **FastAPI**, I spent several months studying the specs for OpenAPI, JSON Schema, OAuth2, etc. Understanding their relationship, overlap, and differences.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,20,tutorial/path-operation-configuration-0,tutorial/path-operation-configuration.md,Path Operation Configuration { #path-operation-configuration },"# Path Operation Configuration { #path-operation-configuration }

There are several parameters that you can pass to your *path operation decorator* to configure it.

/// warning

Notice that these parameters are passed directly to the *path operation decorator*, not to your *path operation function*.

///",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,21,tutorial/first-steps-28,tutorial/first-steps.md,Step 4: define the **path operation function** { #step-4-define-the-path-operation-function },"### Step 4: define the **path operation function** { #step-4-define-the-path-operation-function }

This is our ""**path operation function**"":

* **path**: is `/`.
* **operation**: is `get`.
* **function**: is the function below the ""decorator"" (below `@app.get(""/"")`).

{* ../../docs_src/first_steps/tutorial001_py310.py hl[7] *}

This is a Python function.

It will be called by **FastAPI** whenever it receives a request to the URL ""`/`"" using a `GET` operation.

In this case, it is an `async` function.

---

You could also define it as a normal function instead of `async def`:

{* ../../docs_src/first_steps/tutorial003_py310.py hl[7] *}

/// note

If you don't know the difference, check the [Async: *""In a hurry?""*](../async.md#in-a-hurry).

///",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,22,tutorial/response-model-22,tutorial/response-model.md,Recap { #recap },"## Recap { #recap }

Use the *path operation decorator's* parameter `response_model` to define response models and especially to ensure private data is filtered out.

Use `response_model_exclude_unset` to return only the values explicitly set.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,23,tutorial/response-model-1,tutorial/response-model.md,`response_model` Parameter { #response-model-parameter },"## `response_model` Parameter { #response-model-parameter }

There are some cases where you need or want to return some data that is not exactly what the type declares.

For example, you could want to **return a dictionary** or a database object, but **declare it as a Pydantic model**. This way the Pydantic model would do all the data documentation, validation, etc. for the object that you returned (e.g. a dictionary or database object).

If you added the return type annotation, tools and editors would complain with a (correct) error telling you that your function is returning a type (e.g. a dict) that is different from what you declared (e.g. a Pydantic model).

In those cases, you can use the *path operation decorator* parameter `response_model` instead of the return type.

You can use the `response_model` parameter in any of the *path operations*:

* `@app.get()`
* `@app.post()`
* `@app.put()`
* `@app.delete()`
* etc.

{* ../../docs_src/response_model/tutorial001_py310.py hl[17,22,24:27] *}

/// note

Notice that `response_model` is a parameter of the ""decorator"" method (`get`, `post`, etc). Not of your *path operation function*, like all the parameters and body.

///",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,24,tutorial/path-operation-configuration-8,tutorial/path-operation-configuration.md,Recap { #recap },"## Recap { #recap }

You can configure and add metadata for your *path operations* easily by passing parameters to the *path operation decorators*.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,25,tutorial/dependencies/dependencies-in-path-operation-decorators-5,tutorial/dependencies/dependencies-in-path-operation-decorators.md,Return values { #return-values },"### Return values { #return-values }

And they can return values or not, the values won't be used.

So, you can reuse a normal dependency (that returns a value) you already use somewhere else, and even though the value won't be used, the dependency will be executed:

{* ../../docs_src/dependencies/tutorial006_an_py310.py hl[11,16] *}",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,26,tutorial/dependencies/dependencies-in-path-operation-decorators-1,tutorial/dependencies/dependencies-in-path-operation-decorators.md,Add `dependencies` to the *path operation decorator* { #add-dependencies-to-the-path-operation-decorator },"## Add `dependencies` to the *path operation decorator* { #add-dependencies-to-the-path-operation-decorator }

The *path operation decorator* receives an optional argument `dependencies`.

It should be a `list` of `Depends()`:

{* ../../docs_src/dependencies/tutorial006_an_py310.py hl[19] *}

These dependencies will be executed/solved the same way as normal dependencies. But their value (if they return any) won't be passed to your *path operation function*.

/// tip

Some editors check for unused function parameters, and show them as errors.

Using these `dependencies` in the *path operation decorator* you can make sure they are executed while avoiding editor/tooling errors.

It might also help avoid confusion for new developers that see an unused parameter in your code and could think it's unnecessary.

///

/// note

In this example we use invented custom headers `X-Key` and `X-Token`.

But in real cases, when implementing security, you would get more benefits from using the integrated [Security utilities (the next chapter)](../security/index.md).

///",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,27,tutorial/dependencies/dependencies-in-path-operation-decorators-7,tutorial/dependencies/dependencies-in-path-operation-decorators.md,Global Dependencies { #global-dependencies },"## Global Dependencies { #global-dependencies }

Next we will see how to add dependencies to the whole `FastAPI` application, so that they apply to each *path operation*.",,
q08,dependencies,How do I add dependencies to a path operation decorator when I do not need their return values?,28,tutorial/path-params-8,tutorial/path-params.md,Predefined values { #predefined-values },"## Predefined values { #predefined-values }

If you have a *path operation* that receives a *path parameter*, but you want the possible valid *path parameter* values to be predefined, you can use a standard Python <abbr title=""Enumeration"">`Enum`</abbr>.",,
